,Datetime,ITM,Product,Instrument,B/S,Price,FillQty,multilegreportingtype,TTOrderId,FirstLeg,SecondLeg,Structure,Algo,Tag,Parent_tag,Parent_firstleg,Tenore,start,id,Hedged,Final_Index
12170,2022-03-01 10:15:25.677,VSI,SR3,SR3 Jun23 3mo Butterfly,Buy,3.5,5,3,59016847-3cf6-4ca5-ba28-ac8df7019ebd,Jun23,Jun23,fly,COMPLEX,3mo fly,3mo fly,Jun23,3,2023-06-01 00:00:00.000,50J5mSmJwSi55utGXh6XsO,,SR3 Jun23
12171,2022-03-01 10:15:25.677,VSI,SR3,SR3 Jun23,Buy,9824.5,5,2,59016847-3cf6-4ca5-ba28-ac8df7019ebd,Jun23,Jun23,Outright,COMPLEX,Outright,3mo fly,Jun23,0,2023-06-01 00:00:00.000,2QTfaPSeqPu37Zn31WhHuL,,SR3 Jun23
12172,2022-03-01 10:15:25.677,VSI,SR3,SR3 Sep23,Sell,9819.0,-10,2,59016847-3cf6-4ca5-ba28-ac8df7019ebd,Sep23,Sep23,Outright,COMPLEX,Outright,3mo fly,Jun23,0,2023-09-01 00:00:00.000,3N2wZ0Smijm9fiT8nAdj0I,,SR3 Sep23
12173,2022-03-01 10:15:25.677,VSI,SR3,SR3 Dec23,Buy,9817.0,5,2,59016847-3cf6-4ca5-ba28-ac8df7019ebd,Dec23,Dec23,Outright,COMPLEX,Outright,3mo fly,Jun23,0,2023-12-01 00:00:00.000,HhrkCF8hFKFIbKpQ7yrJCb,,SR3 Dec23
12174,2022-03-01 10:15:25.727,VSI,SR3,SR3 Jun23 3mo Butterfly,Buy,3.5,40,3,59016847-3cf6-4ca5-ba28-ac8df7019ebd,Jun23,Jun23,fly,COMPLEX,3mo fly,3mo fly,Jun23,3,2023-06-01 00:00:00.000,BRbjqBs16X1A87VKveJqQe,,SR3 Jun23
12175,2022-03-01 10:15:25.727,VSI,SR3,SR3 Jun23,Buy,9824.5,40,2,59016847-3cf6-4ca5-ba28-ac8df7019ebd,Jun23,Jun23,Outright,COMPLEX,Outright,3mo fly,Jun23,0,2023-06-01 00:00:00.000,2QaPNHl6KhFALf9UZAYZ7Q,,SR3 Jun23
12176,2022-03-01 10:15:25.727,VSI,SR3,SR3 Sep23,Sell,9819.0,-80,2,59016847-3cf6-4ca5-ba28-ac8df7019ebd,Sep23,Sep23,Outright,COMPLEX,Outright,3mo fly,Jun23,0,2023-09-01 00:00:00.000,JwXzerZxLqi9Ys83PhlY5Z,,SR3 Sep23
12177,2022-03-01 10:15:25.727,VSI,SR3,SR3 Dec23,Buy,9817.0,40,2,59016847-3cf6-4ca5-ba28-ac8df7019ebd,Dec23,Dec23,Outright,COMPLEX,Outright,3mo fly,Jun23,0,2023-12-01 00:00:00.000,8mTKROwDONQ5mGj17Wb9ur,,SR3 Dec23
12178,2022-03-01 10:15:25.807,VDG,SR3,SR3 Sep22,Buy,9885.5,1,1,34e0a7e4-7745-4a71-b84c-261a38ce1901,Sep22,Sep22,Outright,ASE,Outright,Outright,Sep22,0,2022-09-01 00:00:00.000,1dk5x6axEQ5weNOGlbM4M,,SR3 Sep22
12179,2022-03-01 10:15:30.703,VEJ,SR3|GE,SR3 Mar23 - GE Mar23 Inter-Product,Buy,21.5,1,3,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Interproduct,ASE,Complex,Complex,Mar23,0,2023-03-01 00:00:00.000,JgKz2heMl89LFM3uWrks2B,,SR3|GE Mar23
12180,2022-03-01 10:15:30.703,VEJ,SR3,SR3 Mar23,Buy,9838.5,1,2,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Outright,ASE,Outright,Complex,Mar23,0,2023-03-01 00:00:00.000,4ZexPGshiFs6fmOhsNcTOA,,SR3 Mar23
12181,2022-03-01 10:15:30.703,VEJ,GE,GE Mar23,Sell,9817.0,-1,2,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Outright,ASE,Outright,Complex,Mar23,0,2023-03-01 00:00:00.000,DaVcgfwARd5Cdp4C4D8bWq,,GE Mar23
12182,2022-03-01 10:15:28.053,VEJ,SR3|GE,SR3 Mar23 - GE Mar23 Inter-Product,Buy,21.5,2,3,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Interproduct,ASE,Complex,Complex,Mar23,0,2023-03-01 00:00:00.000,67SppYk3BIq2VMpAL7EUeN,,SR3|GE Mar23
12183,2022-03-01 10:15:28.053,VEJ,SR3,SR3 Mar23,Buy,9838.5,2,2,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Outright,ASE,Outright,Complex,Mar23,0,2023-03-01 00:00:00.000,31wX1qeEDe5CrJQfnNwrGJ,,SR3 Mar23
12184,2022-03-01 10:15:28.053,VEJ,GE,GE Mar23,Sell,9817.0,-2,2,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Outright,ASE,Outright,Complex,Mar23,0,2023-03-01 00:00:00.000,AfTaErrpxNqGQ1aHjtn8za,,GE Mar23
12185,2022-03-01 10:15:28.057,VEJ,SR3|GE,SR3 Mar23 - GE Mar23 Inter-Product,Buy,21.5,1,3,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Interproduct,ASE,Complex,Complex,Mar23,0,2023-03-01 00:00:00.000,DFMEzTIC2zI4ERUwe2EMHH,,SR3|GE Mar23
12186,2022-03-01 10:15:28.057,VEJ,SR3,SR3 Mar23,Buy,9838.5,1,2,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Outright,ASE,Outright,Complex,Mar23,0,2023-03-01 00:00:00.000,6CfKFw2dVCy5XQ8xdIT4d8,,SR3 Mar23
12187,2022-03-01 10:15:28.057,VEJ,GE,GE Mar23,Sell,9817.0,-1,2,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Outright,ASE,Outright,Complex,Mar23,0,2023-03-01 00:00:00.000,JFjVTusKZySBGpXigilTRe,,GE Mar23
12188,2022-03-01 10:15:31.507,VEJ,SR3|GE,SR3 Mar23 - GE Mar23 Inter-Product,Buy,21.5,1,3,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Interproduct,ASE,Complex,Complex,Mar23,0,2023-03-01 00:00:00.000,97eTOOscSQNFQATS4qXqpo,,SR3|GE Mar23
12189,2022-03-01 10:15:32.040,VEJ,SR3,SR3 Mar23,Buy,9838.0,1,2,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Outright,ASE,Outright,Complex,Mar23,0,2023-03-01 00:00:00.000,97eTOOscSQNFQATS4qXqpo.1,,SR3 Mar23
12190,2022-03-01 10:15:32.040,VEJ,GE,GE Mar23,Sell,9816.5,-1,2,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Outright,ASE,Outright,Complex,Mar23,0,2023-03-01 00:00:00.000,97eTOOscSQNFQATS4qXqpo.2,,GE Mar23
12191,2022-03-01 10:15:43.530,VDG,ZQ,ZQ May22,Sell,9940.5,-2,1,26e938de-6171-4369-a793-3e2fb23d8c70,May22,May22,Outright,ASE,Outright,Outright,May22,0,2022-05-01 00:00:00.000,CTDuED8p9E2H6EC66T20sO,,ZQ May22
12192,2022-03-01 10:15:43.530,VDG,ZQ,ZQ Apr22,Buy,9964.5,4,1,be56435a-96d6-46f1-8258-22a106906c96,Apr22,Apr22,Outright,ASE,Outright,Outright,Apr22,0,2022-04-01 00:00:00.000,IuU3YsPQpO9BJLNwqgUlBP,,ZQ Apr22
12193,2022-03-01 10:15:45.193,VEJ,SR3|GE,SR3 Dec22 - GE Dec22 Inter-Product,Sell,25.5,-1,3,a30da87f-1030-4509-b906-75458b8a5bcd,Dec22,Dec22,Interproduct,ASE,Complex,Complex,Dec22,0,2022-12-01 00:00:00.000,EBg1xSnjVyB7j2XzgrXBZe,,SR3|GE Dec22
12194,2022-03-01 10:15:45.193,VEJ,SR3,SR3 Dec22,Sell,9860.5,-1,2,a30da87f-1030-4509-b906-75458b8a5bcd,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,C2pnKfpfaezJSvKZreYkkq,,SR3 Dec22
12195,2022-03-01 10:15:45.193,VEJ,GE,GE Dec22,Buy,9835.0,1,2,a30da87f-1030-4509-b906-75458b8a5bcd,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,E0zDRYZ3krSAKRhkT1bQb9,,GE Dec22
12196,2022-03-01 10:15:45.193,VEJ,SR3|GE,SR3 Dec22 - GE Dec22 Inter-Product,Sell,25.5,-4,3,2b7b65eb-5ebc-444d-96ab-851688905ff3,Dec22,Dec22,Interproduct,ASE,Complex,Complex,Dec22,0,2022-12-01 00:00:00.000,61yrr9tzndbKRwL4MQ1jB3,,SR3|GE Dec22
12197,2022-03-01 10:15:45.193,VEJ,SR3,SR3 Dec22,Sell,9860.5,-4,2,2b7b65eb-5ebc-444d-96ab-851688905ff3,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,8GQ4O9oGYvcE3v9CHdOmr3,,SR3 Dec22
12198,2022-03-01 10:15:45.193,VEJ,GE,GE Dec22,Buy,9835.0,4,2,2b7b65eb-5ebc-444d-96ab-851688905ff3,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,48x4ffXd4mn5m1TbaUw0DN,,GE Dec22
12199,2022-03-01 10:15:45.193,VEJ,SR3|GE,SR3 Dec22 - GE Dec22 Inter-Product,Sell,25.5,-2,3,878abc0c-a958-4423-a9d4-931af823dc20,Dec22,Dec22,Interproduct,ASE,Complex,Complex,Dec22,0,2022-12-01 00:00:00.000,FjiM28lGoFq7HNAlHXtO98,,SR3|GE Dec22
12200,2022-03-01 10:15:45.193,VEJ,SR3,SR3 Dec22,Sell,9860.5,-2,2,878abc0c-a958-4423-a9d4-931af823dc20,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,C2rC3CfBHKE7shog0FRLFj,,SR3 Dec22
12201,2022-03-01 10:15:45.193,VEJ,GE,GE Dec22,Buy,9835.0,2,2,878abc0c-a958-4423-a9d4-931af823dc20,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,494t6Nukjho2bs8FBNuBYB,,GE Dec22
12202,2022-03-01 10:15:45.193,VEJ,SR3|GE,SR3 Dec22 - GE Dec22 Inter-Product,Sell,25.5,-1,3,15c64887-dd47-4a6d-a2cb-742a73b121f3,Dec22,Dec22,Interproduct,ASE,Complex,Complex,Dec22,0,2022-12-01 00:00:00.000,JFtCE8Sh3FmIky2dl3IykO,,SR3|GE Dec22
12203,2022-03-01 10:15:45.193,VEJ,SR3,SR3 Dec22,Sell,9860.5,-1,2,15c64887-dd47-4a6d-a2cb-742a73b121f3,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,IpNoEyLpTc1JKb3rVg6qtS,,SR3 Dec22
12204,2022-03-01 10:15:45.193,VEJ,GE,GE Dec22,Buy,9835.0,1,2,15c64887-dd47-4a6d-a2cb-742a73b121f3,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,8RAYRZv4VNlCYu5k3czM4Y,,GE Dec22
12205,2022-03-01 10:15:45.193,VEJ,SR3|GE,SR3 Dec22 - GE Dec22 Inter-Product,Sell,25.5,-1,3,a7bdd3cf-05ab-4144-8755-eee8e92561e1,Dec22,Dec22,Interproduct,ASE,Complex,Complex,Dec22,0,2022-12-01 00:00:00.000,A9c1DY39oXs8W3XJb8im11,,SR3|GE Dec22
12206,2022-03-01 10:15:45.193,VEJ,SR3,SR3 Dec22,Sell,9860.5,-1,2,a7bdd3cf-05ab-4144-8755-eee8e92561e1,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,8BDmjVrqAy8GcBVq0UwXZ4,,SR3 Dec22
12207,2022-03-01 10:15:45.193,VEJ,GE,GE Dec22,Buy,9835.0,1,2,a7bdd3cf-05ab-4144-8755-eee8e92561e1,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,6NL3JLFAgAA1Yclji3wSVa,,GE Dec22
12208,2022-03-01 10:15:45.193,VEJ,SR3|GE,SR3 Dec22 - GE Dec22 Inter-Product,Sell,25.5,-1,3,8dde8bdd-b969-4d96-9a22-d9967b1a3b65,Dec22,Dec22,Interproduct,ASE,Complex,Complex,Dec22,0,2022-12-01 00:00:00.000,50EleHRa6llASiJQ41K7Qn,,SR3|GE Dec22
12209,2022-03-01 10:15:45.193,VEJ,SR3,SR3 Dec22,Sell,9860.5,-1,2,8dde8bdd-b969-4d96-9a22-d9967b1a3b65,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,FOJYblt9Luu42vbxGK1PqT,,SR3 Dec22
12210,2022-03-01 10:15:45.193,VEJ,GE,GE Dec22,Buy,9835.0,1,2,8dde8bdd-b969-4d96-9a22-d9967b1a3b65,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,CImJNXQZFxX9acb4FU2Xpr,,GE Dec22
12211,2022-03-01 10:15:45.193,VEJ,SR3|GE,SR3 Dec22 - GE Dec22 Inter-Product,Sell,25.5,-1,3,313814b5-c914-4495-9117-c6f7bed437ec,Dec22,Dec22,Interproduct,ASE,Complex,Complex,Dec22,0,2022-12-01 00:00:00.000,K6yfK0jqTKY7cpA4pPrOBF,,SR3|GE Dec22
12212,2022-03-01 10:15:45.193,VEJ,SR3,SR3 Dec22,Sell,9860.5,-1,2,313814b5-c914-4495-9117-c6f7bed437ec,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,B6DO6g53ZbzJDJF5GNjMZT,,SR3 Dec22
12213,2022-03-01 10:15:45.193,VEJ,GE,GE Dec22,Buy,9835.0,1,2,313814b5-c914-4495-9117-c6f7bed437ec,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,1pM9SruSYSnFMyETiNFswR,,GE Dec22
12214,2022-03-01 10:15:53.870,VDG,ZQ,ZQ May22,Sell,9940.5,-2,1,26e938de-6171-4369-a793-3e2fb23d8c70,May22,May22,Outright,ASE,Outright,Outright,May22,0,2022-05-01 00:00:00.000,EhsbhZxABEKfb0Aj1wjio,,ZQ May22
12215,2022-03-01 10:15:53.870,VDG,ZQ,ZQ Apr22,Buy,9964.5,4,1,5e1fad51-adfc-47bc-ba49-f4c6c37061d5,Apr22,Apr22,Outright,ASE,Outright,Outright,Apr22,0,2022-04-01 00:00:00.000,KyJTvMtzEgB6HCScB11X4Q,,ZQ Apr22
12216,2022-03-01 10:15:58.837,VEJ,SR3|GE,SR3 Mar23 - GE Mar23 Inter-Product,Buy,21.5,1,3,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Interproduct,ASE,Complex,Complex,Mar23,0,2023-03-01 00:00:00.000,3npFqLTA2p92tKfpfCXa4x,,SR3|GE Mar23
12217,2022-03-01 10:15:58.837,VEJ,SR3,SR3 Mar23,Buy,9838.5,1,2,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Outright,ASE,Outright,Complex,Mar23,0,2023-03-01 00:00:00.000,626liVx7mdxJz7NaCf6WF1,,SR3 Mar23
12218,2022-03-01 10:15:58.837,VEJ,GE,GE Mar23,Sell,9817.0,-1,2,92abaebe-5ef2-4746-b9dd-748be1906912,Mar23,Mar23,Outright,ASE,Outright,Complex,Mar23,0,2023-03-01 00:00:00.000,sdZbUxt9A75Ds6MQviDCA,,GE Mar23
12219,2022-03-01 10:15:58.840,VEJ,SR3|GE,SR3 Dec22 - GE Dec22 Inter-Product,Sell,25.5,-1,3,1da11514-4eed-467d-8b63-baa46d622161,Dec22,Dec22,Interproduct,ASE,Complex,Complex,Dec22,0,2022-12-01 00:00:00.000,5AkL1rjSw60I9RcqEZ8HsB,,SR3|GE Dec22
12220,2022-03-01 10:15:58.840,VEJ,SR3,SR3 Dec22,Sell,9860.5,-1,2,1da11514-4eed-467d-8b63-baa46d622161,Dec22,Dec22,Outright,ASE,Outright,Complex,Dec22,0,2022-12-01 00:00:00.000,GKiMmKfJeEsJf7nvFeUhQx,,SR3 Dec22
12221,2022-03-01 09:29:04.887,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,5W9DyfPWmyJK4Z4EUGx8Zs,,ZQ Aug22
12222,2022-03-01 09:29:06.750,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,Ip6ilnZJsYUCpHGphSAk4S,,ZQ Aug22
12223,2022-03-01 09:29:08.893,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,LEJ0sexJh3A6nXAfp3aqKT,,ZQ Aug22
12224,2022-03-01 09:29:19.630,UMA,ZQ,ZQ May22-Jul22 Calendar,Buy,25.5,5,3,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,Jul22,Spread,ASE,2mo Spread,2mo Spread,May22,2,2022-05-01 00:00:00.000,GvyfivE8KHT15CnLiZ2YT,,ZQ May22
12225,2022-03-01 09:29:19.630,UMA,ZQ,ZQ May22,Buy,9939.5,5,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,May22,Outright,ASE,Outright,2mo Spread,May22,0,2022-05-01 00:00:00.000,9NZ6X06nATb5HNOpzx4uOk,,ZQ May22
12226,2022-03-01 09:29:19.630,UMA,ZQ,ZQ Jul22,Sell,9914.0,-5,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,Jul22,Jul22,Outright,ASE,Outright,2mo Spread,May22,0,2022-07-01 00:00:00.000,9ixv3KEjy0IOmVyojKnYf,,ZQ Jul22
12227,2022-03-01 09:29:19.630,UMA,ZQ,ZQ Aug22-Oct22 Calendar,Sell,15.5,-5,3,9b4fdac5-c7bb-4723-8b21-a55891e3f560,Aug22,Oct22,Spread,ASE,2mo Spread,2mo Spread,Aug22,2,2022-08-01 00:00:00.000,1ukQTYPWKTiJgwlxXAds17,,ZQ Aug22
12228,2022-03-01 09:29:19.630,UMA,ZQ,ZQ Aug22,Sell,9901.0,-5,2,9b4fdac5-c7bb-4723-8b21-a55891e3f560,Aug22,Aug22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-08-01 00:00:00.000,9IVDbdsQTuAKMlafhFFcyv,,ZQ Aug22
12229,2022-03-01 09:29:19.630,UMA,ZQ,ZQ Oct22,Buy,9885.5,5,2,9b4fdac5-c7bb-4723-8b21-a55891e3f560,Oct22,Oct22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-10-01 00:00:00.000,GA3UZuFrRsP8SeW8eYBBRm,,ZQ Oct22
12230,2022-03-01 09:29:19.640,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,1c2624de-c19a-496c-ba82-2ce64e5dbfd6,Aug22,Aug22,Outright,COMPLEX,Outright,Complex,Aug22,0,2022-08-01 00:00:00.000,LOsLfzOEmWZG4l7AH9PHEu,,ZQ Aug22
12231,2022-03-01 09:29:36.887,UMA,ZQ,ZQ May22-Jul22 Calendar,Buy,25.5,1,3,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,Jul22,Spread,ASE,2mo Spread,2mo Spread,May22,2,2022-05-01 00:00:00.000,HMqV4zZHskSGk11ERI1Shc,,ZQ May22
12232,2022-03-01 09:29:36.887,UMA,ZQ,ZQ May22,Buy,9939.5,1,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,May22,Outright,ASE,Outright,2mo Spread,May22,0,2022-05-01 00:00:00.000,JL5Fykqm0BX4bbshhgCEeh,,ZQ May22
12233,2022-03-01 09:29:36.887,UMA,ZQ,ZQ Jul22,Sell,9914.0,-1,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,Jul22,Jul22,Outright,ASE,Outright,2mo Spread,May22,0,2022-07-01 00:00:00.000,1DsBfuHD0SGIuRfQVjS7cl,,ZQ Jul22
12234,2022-03-01 09:29:36.897,UMA,ZQ,ZQ May22-Jul22 Calendar,Buy,25.5,1,3,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,Jul22,Spread,ASE,2mo Spread,2mo Spread,May22,2,2022-05-01 00:00:00.000,FziDjOu2Qu8ItJ4m2Z6tXL,,ZQ May22
12235,2022-03-01 09:29:36.897,UMA,ZQ,ZQ May22,Buy,9939.5,1,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,May22,Outright,ASE,Outright,2mo Spread,May22,0,2022-05-01 00:00:00.000,FYwJsnLBsQnLcAXSKvT6CI,,ZQ May22
12236,2022-03-01 09:29:36.897,UMA,ZQ,ZQ Jul22,Sell,9914.0,-1,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,Jul22,Jul22,Outright,ASE,Outright,2mo Spread,May22,0,2022-07-01 00:00:00.000,6tB2woEvVQF9V70wUgyKRi,,ZQ Jul22
12237,2022-03-01 09:29:36.897,UMA,ZQ,ZQ May22-Jul22 Calendar,Buy,25.5,1,3,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,Jul22,Spread,ASE,2mo Spread,2mo Spread,May22,2,2022-05-01 00:00:00.000,AEqudWGxnOo5xGn9GpYjf9,,ZQ May22
12238,2022-03-01 09:29:36.897,UMA,ZQ,ZQ May22,Buy,9939.5,1,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,May22,Outright,ASE,Outright,2mo Spread,May22,0,2022-05-01 00:00:00.000,255FcYTYhBr6cT2VStBr6L,,ZQ May22
12239,2022-03-01 09:29:36.897,UMA,ZQ,ZQ Jul22,Sell,9914.0,-1,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,Jul22,Jul22,Outright,ASE,Outright,2mo Spread,May22,0,2022-07-01 00:00:00.000,KMxUf8I2jzLEMwkHg2wSBg,,ZQ Jul22
12240,2022-03-01 09:29:36.900,UMA,ZQ,ZQ May22-Jul22 Calendar,Buy,25.5,1,3,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,Jul22,Spread,ASE,2mo Spread,2mo Spread,May22,2,2022-05-01 00:00:00.000,KSSi2qkKEC6569i1KJG8rb,,ZQ May22
12241,2022-03-01 09:29:36.900,UMA,ZQ,ZQ May22,Buy,9939.5,1,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,May22,Outright,ASE,Outright,2mo Spread,May22,0,2022-05-01 00:00:00.000,LEDIYUwVh5hA8ijeQphEY7,,ZQ May22
12242,2022-03-01 09:29:36.900,UMA,ZQ,ZQ Jul22,Sell,9914.0,-1,2,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,Jul22,Jul22,Outright,ASE,Outright,2mo Spread,May22,0,2022-07-01 00:00:00.000,85w1aCwoLFuJqIniU2rX7l,,ZQ Jul22
12243,2022-03-01 09:29:36.893,UMA,ZQ,ZQ Aug22-Oct22 Calendar,Sell,15.5,-1,3,46d6f664-e457-46bd-a0ce-30ddd93e4221,Aug22,Oct22,Spread,ASE,2mo Spread,2mo Spread,Aug22,2,2022-08-01 00:00:00.000,ikkWnr6gjNCgTtZw/gWT4I,,ZQ Aug22
12244,2022-03-01 09:29:36.900,UMA,ZQ,ZQ Aug22-Oct22 Calendar,Sell,15.5,-1,3,9abd207e-0ca5-48d2-b745-8877e0fe1656,Aug22,Oct22,Spread,ASE,2mo Spread,2mo Spread,Aug22,2,2022-08-01 00:00:00.000,R0KKBO2nARAJWXI1xKEbKE,,ZQ Aug22
12245,2022-03-01 09:29:36.903,UMA,ZQ,ZQ Aug22-Oct22 Calendar,Sell,15.5,-1,3,b88cb06b-7b98-4fe9-8af7-bb1a6a26d8c7,Aug22,Oct22,Spread,ASE,2mo Spread,2mo Spread,Aug22,2,2022-08-01 00:00:00.000,c0YDPtao5ECLKb6hrDSkII,,ZQ Aug22
12246,2022-03-01 09:29:36.903,UMA,ZQ,ZQ Aug22-Oct22 Calendar,Sell,15.5,-1,3,b102a8ea-cc97-4231-8e91-5679a8195af4,Aug22,Oct22,Spread,ASE,2mo Spread,2mo Spread,Aug22,2,2022-08-01 00:00:00.000,AEpW2mOkG5Y7tcwvGlEnre,,ZQ Aug22
12247,2022-03-01 09:29:36.903,UMA,ZQ,ZQ Aug22,Sell,9901.5,-1,2,b102a8ea-cc97-4231-8e91-5679a8195af4,Aug22,Aug22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-08-01 00:00:00.000,8GbOJpjySBJADIVVtHb7sm,,ZQ Aug22
12248,2022-03-01 09:29:36.903,UMA,ZQ,ZQ Oct22,Buy,9886.0,1,2,b102a8ea-cc97-4231-8e91-5679a8195af4,Oct22,Oct22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-10-01 00:00:00.000,BcA9vIvur9bIsq9IKJXHNc,,ZQ Oct22
12249,2022-03-01 09:29:37.800,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,46d6f664-e457-46bd-a0ce-30ddd93e4221,Aug22,Aug22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-08-01 00:00:00.000,ikkWnr6gjNCgTtZw/gWT4I.1,,ZQ Aug22
12250,2022-03-01 09:29:37.800,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,9abd207e-0ca5-48d2-b745-8877e0fe1656,Aug22,Aug22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-08-01 00:00:00.000,R0KKBO2nARAJWXI1xKEbKE.1,,ZQ Aug22
12251,2022-03-01 09:29:37.800,UMA,ZQ,ZQ Aug22,Sell,9901.0,-1,2,b88cb06b-7b98-4fe9-8af7-bb1a6a26d8c7,Aug22,Aug22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-08-01 00:00:00.000,c0YDPtao5ECLKb6hrDSkII.1,,ZQ Aug22
12252,2022-03-01 09:29:37.800,UMA,ZQ,ZQ Oct22,Buy,9885.5,1,2,46d6f664-e457-46bd-a0ce-30ddd93e4221,Oct22,Oct22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-10-01 00:00:00.000,ikkWnr6gjNCgTtZw/gWT4I.2,,ZQ Oct22
12253,2022-03-01 09:29:37.800,UMA,ZQ,ZQ Oct22,Buy,9885.5,1,2,9abd207e-0ca5-48d2-b745-8877e0fe1656,Oct22,Oct22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-10-01 00:00:00.000,R0KKBO2nARAJWXI1xKEbKE.2,,ZQ Oct22
12254,2022-03-01 09:29:37.800,UMA,ZQ,ZQ Oct22,Buy,9885.5,1,2,b88cb06b-7b98-4fe9-8af7-bb1a6a26d8c7,Oct22,Oct22,Outright,ASE,Outright,2mo Spread,Aug22,0,2022-10-01 00:00:00.000,c0YDPtao5ECLKb6hrDSkII.2,,ZQ Oct22
12255,2022-03-01 09:31:23.577,UMA,ZQ,ZQ May22-Jul22 Calendar,Buy,25.5,1,3,dd7ec04e-7785-4f1d-a1ae-7afc512c0627,May22,Jul22,Spread,ASE,2mo Spread,2mo Spread,May22,2,2022-05-01 00:00:00.000,13UfkW5ss8kAkyyQk8XRXQ,,ZQ May22
